년도,시도,시군구,산후조리원수,일반실_병실수,특실_병실수,총병실수
2020,광주,화천군,0,0,0,0
2020,광주,양구군,0,0,0,0
2020,광주,청주시,0,0,0,0
2020,광주,천안시,0,0,0,0
2020,광주,홍성군,0,0,0,0
2020,광주,나주시,0,0,0,0
2020,광주,포항시,0,0,0,0
2020,광주,김천시,0,0,0,0
2020,광주,영천시,0,0,0,0
2020,광주,상주시,0,0,0,0
2020,광주,울진군,0,0,0,0
2020,광주,밀양시,0,0,0,0
2020,대전,종로구,0,0,0,0
2020,대전,중구,0,0,0,0
2020,대전,성동구,0,0,0,0
2020,대전,광진구,0,0,0,0
2020,대전,동대문구,0,0,0,0
2020,대전,중랑구,0,0,0,0
2020,대전,성북구,0,0,0,0
2020,대전,강북구,0,0,0,0
2020,대전,도봉구,0,0,0,0
2020,대전,노원구,0,0,0,0
2020,대전,은평구,0,0,0,0
2020,대전,서대문구,0,0,0,0
2020,대전,마포구,0,0,0,0
2020,대전,양천구,0,0,0,0
2020,대전,강서구,0,0,0,0
2020,대전,구로구,0,0,0,0
2020,대전,금천구,0,0,0,0
2020,대전,영등포구,0,0,0,0
2020,대전,동작구,0,0,0,0
2020,대전,관악구,0,0,0,0
2020,대전,서초구,0,0,0,0
2020,대전,강남구,0,0,0,0
2020,대전,송파구,0,0,0,0
2020,대전,강동구,0,0,0,0
2020,대전,서구,6,1661,2018,3679
2020,대전,동구,2,440,270,710
2020,대전,부산진구,0,0,0,0
2020,대전,동래구,0,0,0,0
2020,대전,남구,0,0,0,0
2020,대전,북구,0,0,0,0
2020,대전,해운대구,0,0,0,0
2020,대전,사하구,0,0,0,0
2020,대전,금정구,0,0,0,0
2020,대전,연제구,0,0,0,0
2020,대전,수영구,0,0,0,0
2020,대전,기장군,0,0,0,0
2020,대전,수성구,0,0,0,0
2020,대전,달서구,0,0,0,0
2020,대전,달성군,0,0,0,0
2020,대전,미추홀구,0,0,0,0
2020,대전,연수구,0,0,0,0
2020,대전,남동구,0,0,0,0
2020,대전,부평구,0,0,0,0
2020,대전,계양구,0,0,0,0
2020,대전,광산구,0,0,0,0
2020,대전,유성구,3,694,806,1500
2020,대전,세종시,0,0,0,0
2020,대전,고양시 덕양구,0,0,0,0
2020,대전,고양시 일산동구,0,0,0,0
2020,대전,고양시 일산서구,0,0,0,0
2020,대전,광명시,0,0,0,0
2020,대전,구리시,0,0,0,0
2020,대전,군포시,0,0,0,0
2020,대전,김포시,0,0,0,0
2020,대전,남양주시,0,0,0,0
2020,대전,남양주시(풍양),0,0,0,0
2020,대전,부천시 원미구,0,0,0,0
2020,대전,성남시 분당구,0,0,0,0
2020,대전,성남시 수정구,0,0,0,0
2020,대전,성남시 중원구,0,0,0,0
2020,대전,시흥시,0,0,0,0
2020,대전,안산시 단원구,0,0,0,0
2020,대전,안산시 상록구,0,0,0,0
2020,대전,안성시,0,0,0,0
2020,대전,안양시 동안구,0,0,0,0
2020,대전,안양시 만안구,0,0,0,0
2020,대전,양주시,0,0,0,0
2020,대전,오산시,0,0,0,0
2020,대전,용인시 기흥구,0,0,0,0
2020,대전,용인시 수지구,0,0,0,0
2020,대전,용인시 처인구,0,0,0,0
2020,대전,의왕시,0,0,0,0
2020,대전,의정부시,0,0,0,0
2020,대전,이천시,0,0,0,0
2020,대전,파주시,0,0,0,0
2020,대전,평택시평택,0,0,0,0
2020,대전,평택시송탄,0,0,0,0
2020,대전,하남시,0,0,0,0
2020,대전,화성시,0,0,0,0
2020,대전,수원시 장안구,0,0,0,0
2020,대전,수원시 권선구,0,0,0,0
2020,대전,수원시 팔달구,0,0,0,0
2020,대전,수원시 영통구,0,0,0,0
2020,대전,여주시,0,0,0,0
2020,대전,강릉시,0,0,0,0
2020,대전,동해시,0,0,0,0
2020,대전,삼척시,0,0,0,0
2020,대전,원주시,0,0,0,0
2020,대전,춘천시,0,0,0,0
2020,대전,철원군,0,0,0,0
2020,대전,천안시 동남구,0,0,0,0
2020,대전,천안시 서북구,0,0,0,0
2020,대전,공주시,0,0,0,0
2020,대전,아산시,0,0,0,0
2020,대전,서산시,0,0,0,0
2020,대전,당진시,0,0,0,0
2020,대전,청주시 상당구,0,0,0,0
2020,대전,청주시 서원구,0,0,0,0
2020,대전,청주시 흥덕구,0,0,0,0
2020,대전,청주시 청원구,0,0,0,0
2020,대전,충주시,0,0,0,0
2020,대전,군산시,0,0,0,0
2020,대전,전주시,0,0,0,0
2020,대전,익산시,0,0,0,0
2020,대전,정읍시,0,0,0,0
2020,대전,목포시,0,0,0,0
2020,대전,여수시,0,0,0,0
2020,대전,순천시,0,0,0,0
2020,대전,광양시,0,0,0,0
2020,대전,강진군,0,0,0,0
2020,대전,해남군,0,0,0,0
2020,대전,영광군,0,0,0,0
2020,대전,완도군,0,0,0,0
2020,대전,경산시,0,0,0,0
2020,대전,경주시,0,0,0,0
2020,대전,구미시,0,0,0,0
2020,대전,안동시,0,0,0,0
2020,대전,포항시(북구),0,0,0,0
2020,대전,거제시,0,0,0,0
2020,대전,김해시,0,0,0,0
2020,대전,양산시,0,0,0,0
2020,대전,진주시,0,0,0,0
2020,대전,창원시,0,0,0,0
2020,대전,통영시,0,0,0,0
2020,대전,제주시,0,0,0,0
2020,대전,서귀포시,0,0,0,0
2020,대전,용산구,0,0,0,0
2020,대전,수원시,0,0,0,0
2020,대전,용인시,0,0,0,0
2020,대전,고양시,0,0,0,0
2020,대전,성남시,0,0,0,0
2020,대전,부천시,0,0,0,0
2020,대전,안산시,0,0,0,0
2020,대전,평택시,0,0,0,0
2020,대전,안양시,0,0,0,0
2020,대전,포천시,0,0,0,0
2020,대전,화천군,0,0,0,0
2020,대전,양구군,0,0,0,0
2020,대전,청주시,0,0,0,0
2020,대전,천안시,0,0,0,0
2020,대전,홍성군,0,0,0,0
2020,대전,나주시,0,0,0,0
2020,대전,포항시,0,0,0,0
2020,대전,김천시,0,0,0,0
2020,대전,영천시,0,0,0,0
2020,대전,상주시,0,0,0,0
2020,대전,울진군,0,0,0,0
2020,대전,밀양시,0,0,0,0
2020,울산,종로구,0,0,0,0
2020,울산,중구,2,580,735,1315
2020,울산,성동구,0,0,0,0
2020,울산,광진구,0,0,0,0
2020,울산,동대문구,0,0,0,0
2020,울산,중랑구,0,0,0,0
2020,울산,성북구,0,0,0,0
2020,울산,강북구,0,0,0,0
2020,울산,도봉구,0,0,0,0
2020,울산,노원구,0,0,0,0
2020,울산,은평구,0,0,0,0
2020,울산,서대문구,0,0,0,0
2020,울산,마포구,0,0,0,0
2020,울산,양천구,0,0,0,0
2020,울산,강서구,0,0,0,0
2020,울산,구로구,0,0,0,0
2020,울산,금천구,0,0,0,0
2020,울산,영등포구,0,0,0,0
2020,울산,동작구,0,0,0,0
2020,울산,관악구,0,0,0,0
2020,울산,서초구,0,0,0,0
2020,울산,강남구,0,0,0,0
2020,울산,송파구,0,0,0,0
2020,울산,강동구,0,0,0,0
2020,울산,서구,0,0,0,0
2020,울산,동구,1,180,0,180
2020,울산,부산진구,0,0,0,0
2020,울산,동래구,0,0,0,0
2020,울산,남구,4,1110,550,1660
2020,울산,북구,0,0,0,0
2020,울산,해운대구,0,0,0,0
2020,울산,사하구,0,0,0,0
2020,울산,금정구,0,0,0,0
2020,울산,연제구,0,0,0,0
2020,울산,수영구,0,0,0,0
2020,울산,기장군,0,0,0,0
2020,울산,수성구,0,0,0,0
2020,울산,달서구,0,0,0,0
2020,울산,달성군,0,0,0,0
2020,울산,미추홀구,0,0,0,0
2020,울산,연수구,0,0,0,0
2020,울산,남동구,0,0,0,0
2020,울산,부평구,0,0,0,0
2020,울산,계양구,0,0,0,0
2020,울산,광산구,0,0,0,0
2020,울산,유성구,0,0,0,0
2020,울산,세종시,0,0,0,0
2020,울산,고양시 덕양구,0,0,0,0
2020,울산,고양시 일산동구,0,0,0,0
2020,울산,고양시 일산서구,0,0,0,0
2020,울산,광명시,0,0,0,0
2020,울산,구리시,0,0,0,0
2020,울산,군포시,0,0,0,0
2020,울산,김포시,0,0,0,0
2020,울산,남양주시,0,0,0,0
2020,울산,남양주시(풍양),0,0,0,0
2020,울산,부천시 원미구,0,0,0,0
2020,울산,성남시 분당구,0,0,0,0
2020,울산,성남시 수정구,0,0,0,0
2020,울산,성남시 중원구,0,0,0,0
2020,울산,시흥시,0,0,0,0
2020,울산,안산시 단원구,0,0,0,0
2020,울산,안산시 상록구,0,0,0,0
2020,울산,안성시,0,0,0,0
2020,울산,안양시 동안구,0,0,0,0
2020,울산,안양시 만안구,0,0,0,0
2020,울산,양주시,0,0,0,0
2020,울산,오산시,0,0,0,0
2020,울산,용인시 기흥구,0,0,0,0
2020,울산,용인시 수지구,0,0,0,0
2020,울산,용인시 처인구,0,0,0,0
2020,울산,의왕시,0,0,0,0
2020,울산,의정부시,0,0,0,0
2020,울산,이천시,0,0,0,0
2020,울산,파주시,0,0,0,0
2020,울산,평택시평택,0,0,0,0
2020,울산,평택시송탄,0,0,0,0
2020,울산,하남시,0,0,0,0
2020,울산,화성시,0,0,0,0
2020,울산,수원시 장안구,0,0,0,0
2020,울산,수원시 권선구,0,0,0,0
2020,울산,수원시 팔달구,0,0,0,0
2020,울산,수원시 영통구,0,0,0,0
2020,울산,여주시,0,0,0,0
2020,울산,강릉시,0,0,0,0
2020,울산,동해시,0,0,0,0
2020,울산,삼척시,0,0,0,0
2020,울산,원주시,0,0,0,0
2020,울산,춘천시,0,0,0,0
2020,울산,철원군,0,0,0,0
2020,울산,천안시 동남구,0,0,0,0
2020,울산,천안시 서북구,0,0,0,0
2020,울산,공주시,0,0,0,0
2020,울산,아산시,0,0,0,0
2020,울산,서산시,0,0,0,0
2020,울산,당진시,0,0,0,0
2020,울산,청주시 상당구,0,0,0,0
2020,울산,청주시 서원구,0,0,0,0
2020,울산,청주시 흥덕구,0,0,0,0
2020,울산,청주시 청원구,0,0,0,0
2020,울산,충주시,0,0,0,0
2020,울산,군산시,0,0,0,0
2020,울산,전주시,0,0,0,0
2020,울산,익산시,0,0,0,0
2020,울산,정읍시,0,0,0,0
2020,울산,목포시,0,0,0,0
2020,울산,여수시,0,0,0,0
2020,울산,순천시,0,0,0,0
2020,울산,광양시,0,0,0,0
2020,울산,강진군,0,0,0,0
2020,울산,해남군,0,0,0,0
2020,울산,영광군,0,0,0,0
2020,울산,완도군,0,0,0,0
2020,울산,경산시,0,0,0,0
2020,울산,경주시,0,0,0,0
2020,울산,구미시,0,0,0,0
2020,울산,안동시,0,0,0,0
2020,울산,포항시(북구),0,0,0,0
2020,울산,거제시,0,0,0,0
2020,울산,김해시,0,0,0,0
2020,울산,양산시,0,0,0,0
2020,울산,진주시,0,0,0,0
2020,울산,창원시,0,0,0,0
2020,울산,통영시,0,0,0,0
2020,울산,제주시,0,0,0,0
2020,울산,서귀포시,0,0,0,0
2020,울산,용산구,0,0,0,0
2020,울산,수원시,0,0,0,0
2020,울산,용인시,0,0,0,0
2020,울산,고양시,0,0,0,0
2020,울산,성남시,0,0,0,0
2020,울산,부천시,0,0,0,0
2020,울산,안산시,0,0,0,0
2020,울산,평택시,0,0,0,0
2020,울산,안양시,0,0,0,0
2020,울산,포천시,0,0,0,0
2020,울산,화천군,0,0,0,0
2020,울산,양구군,0,0,0,0
2020,울산,청주시,0,0,0,0
2020,울산,천안시,0,0,0,0
2020,울산,홍성군,0,0,0,0
2020,울산,나주시,0,0,0,0
2020,울산,포항시,0,0,0,0
2020,울산,김천시,0,0,0,0
2020,울산,영천시,0,0,0,0
2020,울산,상주시,0,0,0,0
2020,울산,울진군,0,0,0,0
2020,울산,밀양시,0,0,0,0
2020,세종,종로구,0,0,0,0
2020,세종,중구,0,0,0,0
2020,세종,성동구,0,0,0,0
2020,세종,광진구,0,0,0,0
2020,세종,동대문구,0,0,0,0
2020,세종,중랑구,0,0,0,0
2020,세종,성북구,0,0,0,0
2020,세종,강북구,0,0,0,0
2020,세종,도봉구,0,0,0,0
2020,세종,노원구,0,0,0,0
2020,세종,은평구,0,0,0,0
2020,세종,서대문구,0,0,0,0
2020,세종,마포구,0,0,0,0
2020,세종,양천구,0,0,0,0
2020,세종,강서구,0,0,0,0
2020,세종,구로구,0,0,0,0
2020,세종,금천구,0,0,0,0
2020,세종,영등포구,0,0,0,0
2020,세종,동작구,0,0,0,0
2020,세종,관악구,0,0,0,0
2020,세종,서초구,0,0,0,0
2020,세종,강남구,0,0,0,0
2020,세종,송파구,0,0,0,0
2020,세종,강동구,0,0,0,0
2020,세종,서구,0,0,0,0
2020,세종,동구,0,0,0,0
2020,세종,부산진구,0,0,0,0
2020,세종,동래구,0,0,0,0
2020,세종,남구,0,0,0,0
2020,세종,북구,0,0,0,0
2020,세종,해운대구,0,0,0,0
2020,세종,사하구,0,0,0,0
2020,세종,금정구,0,0,0,0
2020,세종,연제구,0,0,0,0
2020,세종,수영구,0,0,0,0
2020,세종,기장군,0,0,0,0
2020,세종,수성구,0,0,0,0
2020,세종,달서구,0,0,0,0
2020,세종,달성군,0,0,0,0
2020,세종,미추홀구,0,0,0,0
2020,세종,연수구,0,0,0,0
2020,세종,남동구,0,0,0,0
2020,세종,부평구,0,0,0,0
2020,세종,계양구,0,0,0,0
2020,세종,광산구,0,0,0,0
2020,세종,유성구,0,0,0,0
2020,세종,세종시,5,1500,1330,2830
2020,세종,고양시 덕양구,0,0,0,0
2020,세종,고양시 일산동구,0,0,0,0
2020,세종,고양시 일산서구,0,0,0,0
2020,세종,광명시,0,0,0,0
2020,세종,구리시,0,0,0,0
2020,세종,군포시,0,0,0,0
2020,세종,김포시,0,0,0,0
2020,세종,남양주시,0,0,0,0
2020,세종,남양주시(풍양),0,0,0,0
2020,세종,부천시 원미구,0,0,0,0
2020,세종,성남시 분당구,0,0,0,0
2020,세종,성남시 수정구,0,0,0,0
2020,세종,성남시 중원구,0,0,0,0
2020,세종,시흥시,0,0,0,0
2020,세종,안산시 단원구,0,0,0,0
2020,세종,안산시 상록구,0,0,0,0
2020,세종,안성시,0,0,0,0
2020,세종,안양시 동안구,0,0,0,0
2020,세종,안양시 만안구,0,0,0,0
2020,세종,양주시,0,0,0,0
2020,세종,오산시,0,0,0,0
2020,세종,용인시 기흥구,0,0,0,0
2020,세종,용인시 수지구,0,0,0,0
2020,세종,용인시 처인구,0,0,0,0
2020,세종,의왕시,0,0,0,0
2020,세종,의정부시,0,0,0,0
2020,세종,이천시,0,0,0,0
2020,세종,파주시,0,0,0,0
2020,세종,평택시평택,0,0,0,0
2020,세종,평택시송탄,0,0,0,0
2020,세종,하남시,0,0,0,0
2020,세종,화성시,0,0,0,0
2020,세종,수원시 장안구,0,0,0,0
2020,세종,수원시 권선구,0,0,0,0
2020,세종,수원시 팔달구,0,0,0,0
2020,세종,수원시 영통구,0,0,0,0
2020,세종,여주시,0,0,0,0
2020,세종,강릉시,0,0,0,0
2020,세종,동해시,0,0,0,0
2020,세종,삼척시,0,0,0,0
2020,세종,원주시,0,0,0,0
2020,세종,춘천시,0,0,0,0
2020,세종,철원군,0,0,0,0
2020,세종,천안시 동남구,0,0,0,0
2020,세종,천안시 서북구,0,0,0,0
2020,세종,공주시,0,0,0,0
2020,세종,아산시,0,0,0,0
2020,세종,서산시,0,0,0,0
2020,세종,당진시,0,0,0,0
2020,세종,청주시 상당구,0,0,0,0
2020,세종,청주시 서원구,0,0,0,0
2020,세종,청주시 흥덕구,0,0,0,0
2020,세종,청주시 청원구,0,0,0,0
2020,세종,충주시,0,0,0,0
2020,세종,군산시,0,0,0,0
2020,세종,전주시,0,0,0,0
2020,세종,익산시,0,0,0,0
2020,세종,정읍시,0,0,0,0
2020,세종,목포시,0,0,0,0
2020,세종,여수시,0,0,0,0
2020,세종,순천시,0,0,0,0
2020,세종,광양시,0,0,0,0
2020,세종,강진군,0,0,0,0
2020,세종,해남군,0,0,0,0
2020,세종,영광군,0,0,0,0
2020,세종,완도군,0,0,0,0
2020,세종,경산시,0,0,0,0
2020,세종,경주시,0,0,0,0
2020,세종,구미시,0,0,0,0
2020,세종,안동시,0,0,0,0
2020,세종,포항시(북구),0,0,0,0
2020,세종,거제시,0,0,0,0
2020,세종,김해시,0,0,0,0
2020,세종,양산시,0,0,0,0
2020,세종,진주시,0,0,0,0
2020,세종,창원시,0,0,0,0
2020,세종,통영시,0,0,0,0
2020,세종,제주시,0,0,0,0
2020,세종,서귀포시,0,0,0,0
2020,세종,용산구,0,0,0,0
2020,세종,수원시,0,0,0,0
2020,세종,용인시,0,0,0,0
2020,세종,고양시,0,0,0,0
2020,세종,성남시,0,0,0,0
2020,세종,부천시,0,0,0,0
2020,세종,안산시,0,0,0,0
2020,세종,평택시,0,0,0,0
2020,세종,안양시,0,0,0,0
2020,세종,포천시,0,0,0,0
2020,세종,화천군,0,0,0,0
2020,세종,양구군,0,0,0,0
2020,세종,청주시,0,0,0,0
2020,세종,천안시,0,0,0,0
2020,세종,홍성군,0,0,0,0
2020,세종,나주시,0,0,0,0
2020,세종,포항시,0,0,0,0
2020,세종,김천시,0,0,0,0
2020,세종,영천시,0,0,0,0
2020,세종,상주시,0,0,0,0
2020,세종,울진군,0,0,0,0
2020,세종,밀양시,0,0,0,0
2020,경기,종로구,0,0,0,0
2020,경기,중구,0,0,0,0
2020,경기,성동구,0,0,0,0
2020,경기,광진구,0,0,0,0
2020,경기,동대문구,0,0,0,0
2020,경기,중랑구,0,0,0,0
2020,경기,성북구,0,0,0,0
2020,경기,강북구,0,0,0,0
2020,경기,도봉구,0,0,0,0
2020,경기,노원구,0,0,0,0
2020,경기,은평구,0,0,0,0
2020,경기,서대문구,0,0,0,0
2020,경기,마포구,0,0,0,0
2020,경기,양천구,0,0,0,0
2020,경기,강서구,0,0,0,0
2020,경기,구로구,0,0,0,0
2020,경기,금천구,0,0,0,0
2020,경기,영등포구,0,0,0,0
2020,경기,동작구,0,0,0,0
2020,경기,관악구,0,0,0,0
2020,경기,서초구,0,0,0,0
2020,경기,강남구,0,0,0,0
2020,경기,송파구,0,0,0,0
2020,경기,강동구,0,0,0,0
2020,경기,서구,0,0,0,0
2020,경기,동구,0,0,0,0
2020,경기,부산진구,0,0,0,0
2020,경기,동래구,0,0,0,0
2020,경기,남구,0,0,0,0
2020,경기,북구,0,0,0,0
2020,경기,해운대구,0,0,0,0
2020,경기,사하구,0,0,0,0
2020,경기,금정구,0,0,0,0
2020,경기,연제구,0,0,0,0
2020,경기,수영구,0,0,0,0
2020,경기,기장군,0,0,0,0
2020,경기,수성구,0,0,0,0
2020,경기,달서구,0,0,0,0
2020,경기,달성군,0,0,0,0
2020,경기,미추홀구,0,0,0,0
2020,경기,연수구,0,0,0,0
2020,경기,남동구,0,0,0,0
2020,경기,부평구,0,0,0,0
2020,경기,계양구,0,0,0,0
2020,경기,광산구,0,0,0,0
2020,경기,유성구,0,0,0,0
2020,경기,세종시,0,0,0,0
2020,경기,고양시 덕양구,3,850,730,1580
2020,경기,고양시 일산동구,5,1562,1783,3345
2020,경기,고양시 일산서구,3,750,250,1000
2020,경기,광명시,7,1790,1190,2980
2020,경기,구리시,4,980,530,1510
2020,경기,군포시,4,980,770,1750
2020,경기,김포시,6,2030,2310,4340
2020,경기,남양주시,3,600,0,600
2020,경기,남양주시(풍양),3,820,690,1510
2020,경기,부천시 원미구,7,1740,2110,3850
2020,경기,성남시 분당구,13,4451,5130,9581
2020,경기,성남시 수정구,6,1565,1046,2611
2020,경기,성남시 중원구,1,250,270,520
2020,경기,시흥시,4,770,860,1630
2020,경기,안산시 단원구,5,1200,1149,2349
2020,경기,안산시 상록구,1,180,0,180
2020,경기,안성시,1,180,200,380
2020,경기,안양시 동안구,6,1495,1500,2995
2020,경기,안양시 만안구,1,290,0,290
2020,경기,양주시,2,540,280,820
2020,경기,오산시,3,680,410,1090
2020,경기,용인시 기흥구,8,2068,1858,3926
2020,경기,용인시 수지구,6,1716,1989,3705
2020,경기,용인시 처인구,2,450,480,930
2020,경기,의왕시,1,300,350,650
2020,경기,의정부시,6,1670,1210,2880
2020,경기,이천시,2,400,470,870
2020,경기,파주시,6,1990,1710,3700
2020,경기,평택시평택,5,1270,1018,2288
2020,경기,평택시송탄,1,350,411,761
2020,경기,하남시,3,830,730,1560
2020,경기,화성시,11,2950,1865,4815
2020,경기,수원시 장안구,2,450,280,730
2020,경기,수원시 권선구,5,1346,1080,2426
2020,경기,수원시 팔달구,3,700,870,1570
2020,경기,수원시 영통구,6,1695,1900,3595
2020,경기,여주시,1,168,0,168
2020,경기,강릉시,0,0,0,0
2020,경기,동해시,0,0,0,0
2020,경기,삼척시,0,0,0,0
2020,경기,원주시,0,0,0,0
2020,경기,춘천시,0,0,0,0
2020,경기,철원군,0,0,0,0
2020,경기,천안시 동남구,0,0,0,0
2020,경기,천안시 서북구,0,0,0,0
2020,경기,공주시,0,0,0,0
2020,경기,아산시,0,0,0,0
2020,경기,서산시,0,0,0,0
2020,경기,당진시,0,0,0,0
2020,경기,청주시 상당구,0,0,0,0
2020,경기,청주시 서원구,0,0,0,0
2020,경기,청주시 흥덕구,0,0,0,0
2020,경기,청주시 청원구,0,0,0,0
2020,경기,충주시,0,0,0,0
2020,경기,군산시,0,0,0,0
2020,경기,전주시,0,0,0,0
2020,경기,익산시,0,0,0,0
2020,경기,정읍시,0,0,0,0
2020,경기,목포시,0,0,0,0
2020,경기,여수시,0,0,0,0
2020,경기,순천시,0,0,0,0
2020,경기,광양시,0,0,0,0
2020,경기,강진군,0,0,0,0
2020,경기,해남군,0,0,0,0
2020,경기,영광군,0,0,0,0
2020,경기,완도군,0,0,0,0
2020,경기,경산시,0,0,0,0
2020,경기,경주시,0,0,0,0
2020,경기,구미시,0,0,0,0
2020,경기,안동시,0,0,0,0
2020,경기,포항시(북구),0,0,0,0
2020,경기,거제시,0,0,0,0
2020,경기,김해시,0,0,0,0
2020,경기,양산시,0,0,0,0
2020,경기,진주시,0,0,0,0
2020,경기,창원시,0,0,0,0
2020,경기,통영시,0,0,0,0
2020,경기,제주시,0,0,0,0
2020,경기,서귀포시,0,0,0,0
2020,경기,용산구,0,0,0,0
2020,경기,수원시,0,0,0,0
2020,경기,용인시,0,0,0,0
2020,경기,고양시,0,0,0,0
2020,경기,성남시,0,0,0,0
2020,경기,부천시,0,0,0,0
2020,경기,안산시,0,0,0,0
2020,경기,평택시,0,0,0,0
2020,경기,안양시,0,0,0,0
2020,경기,포천시,0,0,0,0
2020,경기,화천군,0,0,0,0
2020,경기,양구군,0,0,0,0
2020,경기,청주시,0,0,0,0
2020,경기,천안시,0,0,0,0
2020,경기,홍성군,0,0,0,0
2020,경기,나주시,0,0,0,0
2020,경기,포항시,0,0,0,0
2020,경기,김천시,0,0,0,0
2020,경기,영천시,0,0,0,0
2020,경기,상주시,0,0,0,0
2020,경기,울진군,0,0,0,0
2020,경기,밀양시,0,0,0,0
2020,강원,종로구,0,0,0,0
2020,강원,중구,0,0,0,0
2020,강원,성동구,0,0,0,0
2020,강원,광진구,0,0,0,0
2020,강원,동대문구,0,0,0,0
2020,강원,중랑구,0,0,0,0
2020,강원,성북구,0,0,0,0
2020,강원,강북구,0,0,0,0
2020,강원,도봉구,0,0,0,0
2020,강원,노원구,0,0,0,0
2020,강원,은평구,0,0,0,0
2020,강원,서대문구,0,0,0,0
2020,강원,마포구,0,0,0,0
2020,강원,양천구,0,0,0,0
2020,강원,강서구,0,0,0,0
2020,강원,구로구,0,0,0,0
2020,강원,금천구,0,0,0,0
2020,강원,영등포구,0,0,0,0
2020,강원,동작구,0,0,0,0
2020,강원,관악구,0,0,0,0
2020,강원,서초구,0,0,0,0
2020,강원,강남구,0,0,0,0
2020,강원,송파구,0,0,0,0
2020,강원,강동구,0,0,0,0
2020,강원,서구,0,0,0,0
2020,강원,동구,0,0,0,0
2020,강원,부산진구,0,0,0,0
2020,강원,동래구,0,0,0,0
2020,강원,남구,0,0,0,0
2020,강원,북구,0,0,0,0
2020,강원,해운대구,0,0,0,0
2020,강원,사하구,0,0,0,0
2020,강원,금정구,0,0,0,0
2020,강원,연제구,0,0,0,0
2020,강원,수영구,0,0,0,0
2020,강원,기장군,0,0,0,0
2020,강원,수성구,0,0,0,0
2020,강원,달서구,0,0,0,0
2020,강원,달성군,0,0,0,0
2020,강원,미추홀구,0,0,0,0
2020,강원,연수구,0,0,0,0
2020,강원,남동구,0,0,0,0
2020,강원,부평구,0,0,0,0
2020,강원,계양구,0,0,0,0
2020,강원,광산구,0,0,0,0
2020,강원,유성구,0,0,0,0
2020,강원,세종시,0,0,0,0
2020,강원,고양시 덕양구,0,0,0,0
2020,강원,고양시 일산동구,0,0,0,0
2020,강원,고양시 일산서구,0,0,0,0
2020,강원,광명시,0,0,0,0
2020,강원,구리시,0,0,0,0
2020,강원,군포시,0,0,0,0
2020,강원,김포시,0,0,0,0
2020,강원,남양주시,0,0,0,0
2020,강원,남양주시(풍양),0,0,0,0
2020,강원,부천시 원미구,0,0,0,0
2020,강원,성남시 분당구,0,0,0,0
2020,강원,성남시 수정구,0,0,0,0
2020,강원,성남시 중원구,0,0,0,0
2020,강원,시흥시,0,0,0,0
2020,강원,안산시 단원구,0,0,0,0
2020,강원,안산시 상록구,0,0,0,0
2020,강원,안성시,0,0,0,0
2020,강원,안양시 동안구,0,0,0,0
2020,강원,안양시 만안구,0,0,0,0
2020,강원,양주시,0,0,0,0
2020,강원,오산시,0,0,0,0
2020,강원,용인시 기흥구,0,0,0,0
2020,강원,용인시 수지구,0,0,0,0
2020,강원,용인시 처인구,0,0,0,0
2020,강원,의왕시,0,0,0,0
2020,강원,의정부시,0,0,0,0
2020,강원,이천시,0,0,0,0
2020,강원,파주시,0,0,0,0
2020,강원,평택시평택,0,0,0,0
2020,강원,평택시송탄,0,0,0,0
2020,강원,하남시,0,0,0,0
2020,강원,화성시,0,0,0,0
2020,강원,수원시 장안구,0,0,0,0
2020,강원,수원시 권선구,0,0,0,0
2020,강원,수원시 팔달구,0,0,0,0
2020,강원,수원시 영통구,0,0,0,0
2020,강원,여주시,0,0,0,0
2020,강원,강릉시,3,800,898,1698
2020,강원,동해시,2,380,460,840
2020,강원,삼척시,1,180,0,180
2020,강원,원주시,6,1350,1180,2530
2020,강원,춘천시,3,610,695,1305
2020,강원,철원군,1,179,0,179
2020,강원,천안시 동남구,0,0,0,0
2020,강원,천안시 서북구,0,0,0,0
2020,강원,공주시,0,0,0,0
2020,강원,아산시,0,0,0,0
2020,강원,서산시,0,0,0,0
2020,강원,당진시,0,0,0,0
2020,강원,청주시 상당구,0,0,0,0
2020,강원,청주시 서원구,0,0,0,0
2020,강원,청주시 흥덕구,0,0,0,0
2020,강원,청주시 청원구,0,0,0,0
2020,강원,충주시,0,0,0,0
2020,강원,군산시,0,0,0,0
2020,강원,전주시,0,0,0,0
2020,강원,익산시,0,0,0,0
2020,강원,정읍시,0,0,0,0
2020,강원,목포시,0,0,0,0
2020,강원,여수시,0,0,0,0
2020,강원,순천시,0,0,0,0
2020,강원,광양시,0,0,0,0
2020,강원,강진군,0,0,0,0
2020,강원,해남군,0,0,0,0
2020,강원,영광군,0,0,0,0
2020,강원,완도군,0,0,0,0
2020,강원,경산시,0,0,0,0
2020,강원,경주시,0,0,0,0
2020,강원,구미시,0,0,0,0
2020,강원,안동시,0,0,0,0
2020,강원,포항시(북구),0,0,0,0
2020,강원,거제시,0,0,0,0
2020,강원,김해시,0,0,0,0
2020,강원,양산시,0,0,0,0
2020,강원,진주시,0,0,0,0
2020,강원,창원시,0,0,0,0
2020,강원,통영시,0,0,0,0
2020,강원,제주시,0,0,0,0
2020,강원,서귀포시,0,0,0,0
2020,강원,용산구,0,0,0,0
2020,강원,수원시,0,0,0,0
2020,강원,용인시,0,0,0,0
2020,강원,고양시,0,0,0,0
2020,강원,성남시,0,0,0,0
